9.187868688851158e-03	9.892589311631035e-01	2.446461286089124e-02	1.806972200359610e-02
9.504427516656838e-03	9.662447187090140e-01	2.128073165676569e-02	1.869229620550800e-02
9.831893062315732e-03	9.544444559427397e-01	1.857648115042684e-02	1.933632057897257e-02
1.017064110588476e-02	9.979480603455859e-01	1.694115458349905e-02	2.000253416820049e-02
1.052106037454691e-02	9.817455415239178e-01	1.471526701215854e-02	2.069170148043167e-02
1.088355298869155e-02	9.782369182871334e-01	1.308862898768929e-02	2.140461336323846e-02
1.125853492336393e-02	1.025507815320899e+00	1.226384269831197e-02	2.214208791205547e-02
1.164643648561351e-02	9.799874861699724e-01	1.058922153901199e-02	2.290497140897743e-02
1.204770280828884e-02	9.763355646590463e-01	9.515283743115421e-03	2.369413929390234e-02
1.246279436084562e-02	9.804173446193077e-01	8.656523094854247e-03	2.451049716913446e-02
1.289218747775419e-02	9.826424089710466e-01	7.929570539474410e-03	2.535498183859981e-02
1.333637490511274e-02	9.642585828817023e-01	7.128365513468495e-03	2.622856238286693e-02
1.379586636609349e-02	9.648277475565794e-01	6.594963162681657e-03	2.713224127120623e-02
1.427118914587088e-02	7.866254347728517e-01	5.321181537138553e-03	2.806705551196437e-02
1.476288869670271e-02	3.914724279137684e-01	3.176994877704593e-03	2.903407784257359e-02
1.527152926385891e-02	2.381820605820666e-01	4.490212224865043e-03	3.003441796056161e-02
1.579769453311590e-02	1.632404447972283e-01	4.399986672561381e-03	3.106922379697480e-02
1.634198830055988e-02	1.148319707083571e-01	2.873701248434523e-03	3.213968283367578e-02
1.690503516546737e-02	9.062299538649483e-02	2.192570078767127e-03	3.324702346602725e-02
1.748748124705838e-02	6.831625818047983e-02	1.586536674782602e-03	3.439251641252575e-02
1.808999492594453e-02	5.424389651887293e-02	1.233382150147562e-03	3.557747617300291e-02
1.871326761112302e-02	4.188939841433334e-02	9.387829737820260e-04	3.680326253706755e-02
1.935801453339665e-02	3.569349114321937e-02	7.815503716957203e-04	3.807128214451967e-02
2.002497556613030e-02	2.906543627920385e-02	6.192373658783063e-04	3.938299009952696e-02
2.071491607428575e-02	2.370224368487825e-02	5.054135497686074e-04	4.073989164041605e-02
2.142862779270920e-02	1.935269369952579e-02	4.054778485394528e-04	4.214354386699495e-02
2.216692973467920e-02	1.500273738766143e-02	3.172124045812455e-04	4.359555752738839e-02
2.293066913175783e-02	1.313698431001557e-02	2.733386333144850e-04	4.509759886643703e-02
2.372072240602342e-02	1.102935722079456e-02	2.291565059894947e-04	4.665139153778124e-02
2.453799617580055e-02	8.992431971180700e-03	1.892450346619906e-04	4.825871858182396e-02
2.538342829604158e-02	7.437564832334086e-03	1.585682043361545e-04	4.992142447184213e-02
